HANDELSID,TID,PRIS,VOLUM,TYPE
1IV251561,11:15:27,269.10,79,Exchange Continuous
1IV251560,11:15:27,269.10,18,Retail Matching Facility
1IV25155Z,11:15:27,269.05,157,Exchange Continuous
1IV25155Y,11:15:27,269.05,233,Exchange Continuous
1IV25155X,11:15:18,269.05,223,Exchange Continuous
1IV25155W,11:15:18,269.05,163,Exchange Continuous
1IV25155V,11:15:18,269.00,77,Exchange Continuous
1IV25155U,11:15:18,269.00,77,Exchange Continuous
1IV25155T,11:15:12,268.95,70,Exchange Continuous
1IV25155S,11:15:12,268.95,7,Exchange Continuous
1IV25155R,11:15:12,268.95,10,Exchange Continuous
1IV25155Q,11:15:12,268.95,33,Exchange Continuous
1IV25155P,11:15:12,268.95,120,Exchange Continuous
1IV25154B,11:14:07,268.90,12,Exchange Continuous
1IV25154A,11:14:07,268.90,12,Exchange Continuous
1IV251549,11:14:07,268.90,172,Exchange Continuous
1IV251548,11:14:07,268.90,161,Exchange Continuous
1IV251547,11:14:04,268.85,64,Retail Matching Facility
1IV251546,11:14:03,268.85,40,Exchange Continuous
1IV25153M,11:13:12,268.85,20,Exchange Continuous
1IV25153L,11:13:12,268.85,20,Exchange Continuous
1IV25153K,11:13:12,268.90,2,Exchange Continuous
1IV25153J,11:13:12,268.85,164,Exchange Continuous
1IV25153I,11:13:12,268.85,70,Exchange Continuous
1IV25153F,11:13:07,268.85,240,Exchange Continuous
1IV25153E,11:13:07,268.85,303,Exchange Continuous
1IV25153D,11:13:07,268.85,167,Exchange Continuous
1IV25153C,11:13:07,268.85,40,Exchange Continuous
1IV25153B,11:13:07,268.85,360,Exchange Continuous
1IV25153A,11:13:07,268.85,567,Exchange Continuous
1IV251539,11:13:05,268.90,41,Exchange Continuous
1IV251538,11:13:04,268.95,303,Exchange Continuous
1IV25152V,11:12:56,268.95,113,Exchange Continuous
1IV25152T,11:12:29,268.90,237,Exchange Continuous
1IV25152S,11:12:29,268.90,186,Exchange Continuous
1IV25152R,11:12:29,268.90,257,Exchange Continuous
1IV25152Q,11:12:29,268.90,143,Exchange Continuous
1IV25152P,11:12:29,268.90,50,Exchange Continuous
1IV25152O,11:12:29,268.90,212,Exchange Continuous
1IV25152N,11:12:29,268.90,303,Exchange Continuous
1IV25152M,11:12:29,268.90,42,Retail Matching Facility
1IV25151M,11:11:18,268.85,167,Exchange Continuous
1IV25151L,11:11:08,268.85,32,Retail Matching Facility
1IV251517,11:11:02,268.80,4,Exchange Continuous
1IV251516,11:11:02,268.80,48,Exchange Continuous
1IV251515,11:11:02,268.80,143,Exchange Continuous
1IV251514,11:11:02,268.80,56,Exchange Continuous
1IV251513,11:11:02,268.80,70,Exchange Continuous
1IV251512,11:11:02,268.80,162,Exchange Continuous
1IV25150Z,11:10:57,268.80,70,Exchange Continuous
1IV25150Y,11:10:57,268.85,234,Exchange Continuous
1IV25150X,11:10:57,268.85,69,Exchange Continuous
1IV25150W,11:10:57,268.85,234,Exchange Continuous
1IV25150V,11:10:57,268.85,26,Exchange Continuous
1IV25150U,11:10:57,268.85,234,Exchange Continuous
1IV25150T,11:10:57,268.85,69,Exchange Continuous
1IV25150S,11:10:57,268.85,234,Exchange Continuous
1IV25150R,11:10:57,268.85,96,Exchange Continuous
1IV25150Q,11:10:57,268.85,69,Exchange Continuous
1IV25150P,11:10:57,268.85,165,Exchange Continuous
1IV25150O,11:10:57,268.85,240,Exchange Continuous
1IV25150N,11:10:57,268.85,234,Exchange Continuous
1IV25150M,11:10:57,268.85,171,Exchange Continuous
1IV25150L,11:10:57,268.85,69,Exchange Continuous
1IV25150K,11:10:57,268.85,171,Exchange Continuous
1IV25150J,11:10:57,268.85,63,Exchange Continuous
1IV25150I,11:10:57,268.85,240,Exchange Continuous
1IV25150H,11:10:57,268.85,234,Exchange Continuous
1IV25150G,11:10:57,268.85,151,Exchange Continuous
1IV25150F,11:10:57,268.85,89,Exchange Continuous
1IV25150E,11:10:57,268.85,255,Exchange Continuous
1IV251504,11:09:33,268.85,70,Exchange Continuous
1IV251503,11:09:33,268.85,129,Exchange Continuous
1IV251502,11:09:33,268.85,45,Exchange Continuous
1IV251501,11:09:30,268.85,234,Exchange Continuous
1IV251500,11:09:30,268.85,303,Exchange Continuous
1IV2514ZZ,11:09:30,268.85,5,Exchange Continuous
1IV2514ZW,11:09:17,268.90,108,Exchange Continuous
1IV2514ZV,11:09:17,268.90,70,Exchange Continuous
1IV2514ZU,11:09:13,268.90,35,Exchange Continuous
1IV2514ZT,11:09:13,268.90,261,Exchange Continuous
1IV2514ZS,11:09:13,268.90,261,Exchange Continuous
1IV2514ZR,11:09:12,268.90,42,Exchange Continuous
1IV2514ZQ,11:09:12,268.90,261,Exchange Continuous
1IV2514ZP,11:09:12,268.90,261,Exchange Continuous
1IV2514ZO,11:09:12,268.90,42,Exchange Continuous
1IV2514ZN,11:09:12,268.90,261,Exchange Continuous
1IV2514ZM,11:09:12,268.90,261,Exchange Continuous
1IV2514ZL,11:09:12,268.90,80,Exchange Continuous
1IV2514ZK,11:09:12,268.90,181,Exchange Continuous
1IV2514ZJ,11:09:12,268.90,80,Exchange Continuous
1IV2514ZI,11:09:12,268.90,117,Exchange Continuous
1IV2514ZH,11:09:12,268.90,261,Exchange Continuous
1IV2514ZG,11:09:12,268.90,142,Exchange Continuous
1IV2514ZF,11:09:10,268.95,196,Exchange Continuous
1IV2514ZE,11:09:10,268.95,244,Exchange Continuous
1IV2514ZD,11:09:10,268.95,31,Exchange Continuous
1IV2514Z2,11:08:15,268.90,157,Exchange Continuous
1IV2514Z1,11:08:15,268.90,49,Exchange Continuous
1IV2514Z0,11:08:15,268.90,212,Exchange Continuous
1IV2514YZ,11:08:15,268.90,41,Exchange Continuous
1IV2514YY,11:08:15,268.90,262,Exchange Continuous
1IV2514YX,11:08:15,268.90,40,Exchange Continuous
1IV2514YW,11:08:15,268.90,390,Retail Matching Facility
1IV2514YH,11:07:25,268.95,303,Exchange Continuous
1IV2514Y6,11:06:33,268.95,30,Retail Matching Facility
1IV2514Y5,11:06:23,269.00,10,Exchange Continuous
1IV2514Y4,11:06:23,269.00,10,Exchange Continuous
1IV2514Y2,11:06:09,269.10,50,Exchange Continuous
1IV2514Y1,11:06:06,269.10,93,Exchange Continuous
1IV2514Y0,11:06:02,269.15,212,Exchange Continuous
1IV2514XZ,11:05:50,269.20,70,Exchange Continuous
1IV2514XY,11:05:50,269.20,21,Exchange Continuous
1IV2514XX,11:05:43,269.20,15,Exchange Continuous
1IV2514XW,11:05:43,269.20,44,Exchange Continuous
1IV2514XV,11:05:43,269.20,44,Exchange Continuous
1IV2514XU,11:05:43,269.20,475,Exchange Continuous
1IV2514XT,11:05:43,269.20,684,Exchange Continuous
1IV2514XS,11:05:43,269.20,563,Exchange Continuous
1IV2514XR,11:05:43,269.20,235,Exchange Continuous
1IV2514XQ,11:05:43,269.20,303,Exchange Continuous
1IV2514XP,11:05:43,269.20,51,Exchange Continuous
1IV2514XO,11:05:43,269.25,320,Exchange Continuous
1IV2514XN,11:05:43,269.25,235,Exchange Continuous
1IV2514XM,11:05:43,269.25,303,Exchange Continuous
1IV2514XJ,11:05:17,269.30,26,Exchange Continuous
1IV2514XI,11:05:17,269.30,79,Exchange Continuous
1IV2514XH,11:05:17,269.30,26,Retail Matching Facility
1IV2514XF,11:05:05,269.25,105,Exchange Continuous
1IV2514XE,11:05:01,269.25,223,Retail Matching Facility
1IV2514XD,11:05:01,269.25,463,Exchange Continuous
1IV2514XC,11:05:01,269.25,92,Exchange Continuous
1IV2514XB,11:05:01,269.25,267,Retail Matching Facility
1IV2514XA,11:05:01,269.25,555,Retail Matching Facility
1IV2514X9,11:05:01,269.25,555,Exchange Continuous
1IV2514X8,11:05:01,269.25,645,Retail Matching Facility
1IV2514X7,11:05:01,269.25,555,Retail Matching Facility
1IV2514WX,11:04:36,269.30,30,Exchange Continuous
1IV2514WO,11:04:24,269.25,645,Retail Matching Facility
1IV2514WN,11:04:24,269.25,555,Retail Matching Facility
1IV2514WM,11:04:19,269.25,101,Exchange Continuous
1IV2514WL,11:04:15,269.30,19,Exchange Continuous
1IV2514WI,11:03:57,269.20,230,Exchange Continuous
1IV2514WH,11:03:57,269.20,230,Exchange Continuous
1IV2514W1,11:03:42,269.15,189,Exchange Continuous
1IV2514W0,11:03:42,269.15,101,Exchange Continuous
1IV2514VZ,11:03:42,269.15,23,Retail Matching Facility
1IV2514VO,11:02:47,269.15,212,Exchange Continuous
1IV2514VN,11:02:47,269.15,244,Exchange Continuous
1IV2514VM,11:02:47,269.20,239,Exchange Continuous
1IV2514VL,11:02:47,269.25,350,Exchange Continuous
1IV2514VK,11:02:47,269.25,47,Exchange Continuous
1IV2514VJ,11:02:47,269.25,47,Exchange Continuous
1IV2514VH,11:02:32,269.20,249,Exchange Continuous
1IV2514VG,11:02:32,269.20,238,Exchange Continuous
1IV2514VF,11:02:32,269.20,240,Exchange Continuous
1IV2514VE,11:02:32,269.20,142,Exchange Continuous
1IV2514VD,11:02:29,269.20,303,Exchange Continuous
1IV2514VC,11:02:29,269.20,42,Exchange Continuous
1IV2514VB,11:02:29,269.20,243,Exchange Continuous
1IV2514VA,11:02:29,269.20,189,Exchange Continuous
1IV2514V9,11:02:29,269.25,718,Exchange Continuous
1IV2514V8,11:02:29,269.25,503,Exchange Continuous
1IV2514V7,11:02:29,269.25,303,Exchange Continuous
1IV2514V6,11:02:29,269.25,88,Exchange Continuous
1IV2514V5,11:02:29,269.25,244,Exchange Continuous
1IV2514V4,11:02:28,269.25,259,Exchange Continuous
1IV2514V3,11:02:28,269.25,243,Exchange Continuous
1IV2514V2,11:02:28,269.30,80,Exchange Continuous
1IV2514V1,11:02:28,269.30,245,Exchange Continuous
1IV2514V0,11:02:28,269.30,263,Exchange Continuous
1IV2514UU,11:01:11,269.45,212,Exchange Continuous
1IV2514UT,11:01:11,269.50,358,Exchange Continuous
1IV2514US,11:01:01,269.25,192,Exchange Continuous
1IV2514UR,11:01:01,269.25,20,Exchange Continuous
1IV2514UJ,11:00:31,269.15,4,Exchange Continuous
1IV2514UF,11:00:11,269.20,72,Exchange Continuous
1IV2514UE,11:00:11,269.20,1,Exchange Continuous
1IV2514UA,11:00:02,269.20,191,Exchange Continuous
1IV2514U9,11:00:02,269.20,428,Exchange Continuous
1IV2514U8,11:00:02,269.20,144,Exchange Continuous
1IV2514U7,10:59:40,269.15,134,Exchange Continuous
1IV2514U6,10:59:40,269.15,55,Exchange Continuous
1IV2514U1,10:59:07,269.10,70,Exchange Continuous
1IV2514U0,10:59:07,269.10,141,Exchange Continuous
1IV2514TZ,10:59:07,269.10,337,Exchange Continuous
1IV2514TX,10:58:58,269.20,233,Exchange Continuous
1IV2514TW,10:58:58,269.20,552,Exchange Continuous
1IV2514TV,10:58:58,269.20,249,Exchange Continuous
1IV2514TU,10:58:57,269.20,303,Exchange Continuous
1IV2514TT,10:58:57,269.20,249,Exchange Continuous
1IV2514TS,10:58:57,269.20,303,Exchange Continuous
1IV2514TR,10:58:57,269.20,552,Exchange Continuous
1IV2514TQ,10:58:57,269.20,820,Exchange Continuous
1IV2514TP,10:58:57,269.25,175,Exchange Continuous
1IV2514TO,10:58:57,269.25,525,Exchange Continuous
1IV2514TN,10:58:57,269.25,272,Exchange Continuous
1IV2514TM,10:58:57,269.25,417,Exchange Continuous
1IV2514TL,10:58:57,269.25,272,Exchange Continuous
1IV2514TK,10:58:57,269.25,139,Exchange Continuous
1IV2514TJ,10:58:57,269.25,164,Exchange Continuous
1IV2514TI,10:58:57,269.25,108,Exchange Continuous
1IV2514TH,10:58:57,269.25,108,Exchange Continuous
1IV2514TG,10:58:57,269.25,212,Exchange Continuous
1IV2514TF,10:58:57,269.25,272,Exchange Continuous
1IV2514TE,10:58:57,269.25,205,Exchange Continuous
1IV2514TD,10:58:57,269.25,5,Exchange Continuous
1IV2514TC,10:58:57,269.25,28,Exchange Continuous
1IV2514TB,10:58:57,269.25,40,Exchange Continuous
1IV2514TA,10:58:57,269.25,35,Exchange Continuous
1IV2514SL,10:57:15,269.25,2,Exchange Continuous
1IV2514SK,10:57:15,269.25,2,Exchange Continuous
1IV2514SJ,10:57:08,269.20,39,Exchange Continuous
1IV2514SI,10:57:08,269.20,20,Exchange Continuous
1IV2514SH,10:57:02,269.25,4,Exchange Continuous
1IV2514SD,10:56:34,269.30,106,Exchange Continuous
1IV2514SC,10:56:33,269.35,157,Exchange Continuous
1IV2514SB,10:56:33,269.35,114,Exchange Continuous
1IV2514SA,10:56:33,269.35,114,Exchange Continuous
1IV2514S9,10:56:33,269.35,78,Exchange Continuous
1IV2514S8,10:56:33,269.35,463,Exchange Continuous
1IV2514S7,10:56:33,269.35,463,Exchange Continuous
1IV2514S6,10:56:33,269.35,131,Exchange Continuous
1IV2514S5,10:56:33,269.35,114,Exchange Continuous
1IV2514S4,10:56:33,269.35,349,Exchange Continuous
1IV2514S3,10:56:30,269.40,638,Exchange Continuous
1IV2514S2,10:56:30,269.40,212,Exchange Continuous
1IV2514S0,10:56:14,269.50,8,Retail Matching Facility
1IV2514RJ,10:55:48,269.50,2,Exchange Continuous
1IV2514RG,10:54:55,269.50,4,Exchange Continuous
1IV2514R7,10:54:08,269.45,70,Exchange Continuous
1IV2514R5,10:53:42,269.45,253,Exchange Continuous
1IV2514R4,10:53:42,269.45,47,Exchange Continuous
1IV2514R3,10:53:42,269.45,290,Exchange Continuous
1IV2514R2,10:53:42,269.45,10,Exchange Continuous
1IV2514R1,10:53:40,269.50,130,Exchange Continuous
1IV2514R0,10:53:40,269.55,33,Exchange Continuous
1IV2514QZ,10:53:40,269.55,179,Exchange Continuous
1IV2514QY,10:53:40,269.60,227,Exchange Continuous
1IV2514QX,10:53:40,269.60,70,Exchange Continuous
1IV2514QW,10:53:40,269.60,197,Exchange Continuous
1IV2514QV,10:53:40,269.60,337,Exchange Continuous
1IV2514QU,10:53:40,269.60,534,Exchange Continuous
1IV2514QT,10:53:40,269.60,534,Exchange Continuous
1IV2514QS,10:53:40,269.60,267,Exchange Continuous
1IV2514QR,10:53:40,269.60,267,Exchange Continuous
1IV2514QQ,10:53:39,269.65,1,Retail Matching Facility
1IV2514QP,10:53:32,269.65,337,Exchange Continuous
1IV2514QO,10:53:32,269.65,166,Exchange Continuous
1IV2514QN,10:53:32,269.65,81,Exchange Continuous
1IV2514QM,10:53:32,269.65,54,Exchange Continuous
1IV2514QH,10:51:36,269.70,58,Exchange Continuous
1IV2514QG,10:51:36,269.70,155,Exchange Continuous
1IV2514QF,10:51:36,269.70,6,Exchange Continuous
1IV2514QA,10:51:27,269.70,93,Exchange Continuous
1IV2514Q9,10:51:25,269.75,32,Exchange Continuous
1IV2514Q8,10:51:25,269.75,533,Exchange Continuous
1IV2514Q7,10:51:25,269.75,80,Exchange Continuous
1IV2514Q6,10:51:19,269.80,90,Exchange Continuous
1IV2514Q5,10:51:19,269.80,110,Exchange Continuous
1IV2514Q4,10:51:19,269.85,944,Exchange Continuous
1IV2514Q3,10:51:19,269.85,115,Exchange Continuous
1IV2514Q2,10:51:19,269.85,337,Exchange Continuous
1IV2514Q1,10:51:19,269.85,115,Exchange Continuous
1IV2514Q0,10:51:19,269.85,337,Exchange Continuous
1IV2514PZ,10:51:19,269.85,272,Exchange Continuous
1IV2514PY,10:51:19,269.85,30,Exchange Continuous
1IV2514PX,10:51:19,269.85,452,Exchange Continuous
1IV2514PW,10:51:19,269.85,9,Exchange Continuous
1IV2514PV,10:51:19,269.85,189,Exchange Continuous
1IV2514PU,10:51:19,269.85,270,Exchange Continuous
1IV2514PT,10:51:19,269.90,124,Exchange Continuous
1IV2514PS,10:51:19,269.90,234,Exchange Continuous
1IV2514PR,10:51:19,269.90,103,Exchange Continuous
1IV2514PQ,10:51:19,269.90,234,Exchange Continuous
1IV2514PP,10:51:19,269.90,71,Exchange Continuous
1IV2514PO,10:51:19,269.90,50,Exchange Continuous
1IV2514PN,10:51:19,269.90,234,Exchange Continuous
1IV2514PM,10:50:54,269.90,234,Exchange Continuous
1IV2514PL,10:50:54,269.90,234,Exchange Continuous
1IV2514PK,10:50:54,269.90,28,Exchange Continuous
1IV2514PJ,10:50:54,269.90,234,Exchange Continuous
1IV2514PI,10:50:54,269.90,31,Exchange Continuous
1IV2514PF,10:50:15,269.90,87,Exchange Continuous
1IV2514PE,10:50:15,269.90,526,Exchange Continuous
1IV2514PD,10:50:15,269.95,25,Exchange Continuous
1IV2514PC,10:50:15,269.95,25,Exchange Continuous
1IV2514OO,10:49:39,270.00,31,Exchange Continuous
1IV2514ON,10:49:34,270.10,7,Retail Matching Facility
1IV2514OC,10:48:08,270.00,33,Exchange Continuous
1IV2514OB,10:48:08,270.00,3,Exchange Continuous
1IV2514OA,10:47:58,270.05,305,Exchange Continuous
1IV2514O7,10:47:36,270.00,93,Exchange Continuous
1IV2514O3,10:47:14,270.05,662,Retail Matching Facility
1IV2514O2,10:47:14,270.10,211,Exchange Continuous
1IV2514O1,10:47:14,270.15,149,Exchange Continuous
1IV2514O0,10:47:14,270.20,70,Exchange Continuous
1IV2514NZ,10:47:14,270.20,118,Exchange Continuous
1IV2514NY,10:47:14,270.20,176,Exchange Continuous
1IV2514NX,10:47:14,270.20,439,Exchange Continuous
1IV2514NW,10:47:14,270.20,217,Exchange Continuous
1IV2514NR,10:46:52,270.25,70,Exchange Continuous
1IV2514NQ,10:46:44,270.20,207,Exchange Continuous
1IV2514NP,10:46:44,270.20,14,Exchange Continuous
1IV2514NO,10:46:44,270.20,56,Exchange Continuous
1IV2514N6,10:46:14,270.05,47,Exchange Continuous
1IV2514N5,10:46:13,270.05,81,Exchange Continuous
1IV2514N4,10:46:10,270.00,125,Exchange Continuous
1IV2514N3,10:46:06,269.90,254,Exchange Continuous
1IV2514N2,10:46:05,269.85,337,Exchange Continuous
1IV2514N1,10:46:05,269.85,755,Exchange Continuous
1IV2514N0,10:46:05,269.85,146,Exchange Continuous
1IV2514MZ,10:46:05,269.85,337,Exchange Continuous
1IV2514MY,10:46:05,269.85,483,Exchange Continuous
1IV2514MX,10:46:05,269.85,288,Exchange Continuous
1IV2514MW,10:46:05,269.85,130,Exchange Continuous
1IV2514MV,10:46:05,269.90,132,Exchange Continuous
1IV2514MU,10:46:05,269.90,242,Exchange Continuous
1IV2514MT,10:46:05,269.90,95,Exchange Continuous
1IV2514MS,10:46:05,269.90,242,Exchange Continuous
1IV2514MR,10:46:05,269.90,242,Exchange Continuous
1IV2514MQ,10:46:05,269.90,95,Exchange Continuous
1IV2514MP,10:46:05,269.90,242,Exchange Continuous
1IV2514MO,10:46:05,269.90,242,Exchange Continuous
1IV2514MN,10:46:05,269.90,95,Exchange Continuous
1IV2514MM,10:46:05,269.90,242,Exchange Continuous
1IV2514ML,10:46:05,269.90,242,Exchange Continuous
1IV2514MK,10:46:05,269.90,95,Exchange Continuous
1IV2514MJ,10:46:05,269.90,242,Exchange Continuous
1IV2514MI,10:46:05,269.90,125,Exchange Continuous
1IV2514MH,10:46:05,269.90,117,Exchange Continuous
1IV2514MG,10:46:05,269.90,117,Exchange Continuous
1IV2514MF,10:46:05,269.90,125,Exchange Continuous
1IV2514ME,10:46:05,269.90,95,Exchange Continuous
1IV2514MD,10:46:05,269.90,242,Exchange Continuous
1IV2514MC,10:46:05,269.90,242,Exchange Continuous
1IV2514MB,10:46:05,269.90,95,Exchange Continuous
1IV2514MA,10:46:05,269.90,242,Exchange Continuous
1IV2514M9,10:46:05,269.90,166,Exchange Continuous
1IV2514M8,10:46:05,269.90,242,Exchange Continuous
1IV2514M7,10:46:05,269.90,95,Exchange Continuous
1IV2514M6,10:46:05,269.90,242,Exchange Continuous
1IV2514M5,10:46:05,269.90,9,Exchange Continuous
1IV2514M4,10:46:05,269.90,10,Exchange Continuous
1IV2514M3,10:46:05,269.90,242,Exchange Continuous
1IV2514M2,10:46:05,269.90,166,Exchange Continuous
1IV2514M1,10:46:05,269.90,95,Exchange Continuous
1IV2514M0,10:46:05,269.90,242,Exchange Continuous
1IV2514LZ,10:46:05,269.90,76,Exchange Continuous
1IV2514LY,10:46:05,269.90,261,Exchange Continuous
1IV2514LX,10:46:05,269.90,166,Exchange Continuous
1IV2514LW,10:46:05,269.90,76,Exchange Continuous
1IV2514LV,10:46:05,269.90,261,Exchange Continuous
1IV2514LU,10:46:05,269.90,60,Exchange Continuous
1IV2514LT,10:46:05,269.90,242,Exchange Continuous
1IV2514LS,10:46:05,269.90,23,Exchange Continuous
1IV2514LR,10:46:05,269.90,238,Exchange Continuous
1IV2514LQ,10:46:05,269.90,242,Exchange Continuous
1IV2514LP,10:46:05,269.90,83,Exchange Continuous
1IV2514LO,10:46:05,269.90,83,Exchange Continuous
1IV2514LN,10:46:05,269.90,95,Exchange Continuous
1IV2514LM,10:46:05,269.90,242,Exchange Continuous
1IV2514LL,10:46:05,269.90,261,Exchange Continuous
1IV2514LK,10:46:05,269.90,158,Exchange Continuous
1IV2514LE,10:45:49,269.90,84,Exchange Continuous
1IV2514LD,10:45:49,269.90,299,Exchange Continuous
1IV2514LC,10:45:49,269.90,256,Exchange Continuous
1IV2514LB,10:45:49,269.90,70,Exchange Continuous
1IV2514LA,10:45:49,269.90,337,Exchange Continuous
1IV2514L9,10:45:45,269.90,2,Exchange Continuous
1IV2514L8,10:45:45,269.90,2,Exchange Continuous
1IV2514JS,10:40:58,269.70,212,Exchange Continuous
1IV2514JG,10:39:12,269.65,337,Exchange Continuous
1IV2514JE,10:38:52,269.65,36,Exchange Continuous
1IV2514JD,10:38:52,269.65,192,Exchange Continuous
1IV2514J5,10:38:24,269.70,40,Exchange Continuous
1IV2514J4,10:38:24,269.70,20,Exchange Continuous
1IV2514J3,10:38:24,269.75,1,Exchange Continuous
1IV2514J2,10:38:24,269.75,141,Exchange Continuous
1IV2514J1,10:38:24,269.75,337,Exchange Continuous
1IV2514J0,10:38:24,269.75,562,Exchange Continuous
1IV2514IZ,10:38:24,269.75,478,Exchange Continuous
1IV2514IY,10:38:24,269.75,406,Exchange Continuous
1IV2514IX,10:38:24,269.75,80,Exchange Continuous
1IV2514IW,10:38:24,269.75,34,Exchange Continuous
1IV2514IV,10:38:24,269.75,444,Exchange Continuous
1IV2514IU,10:38:24,269.80,462,Exchange Continuous
1IV2514IT,10:38:24,269.80,479,Exchange Continuous
1IV2514IS,10:38:24,269.80,261,Exchange Continuous
1IV2514IR,10:38:24,269.80,218,Exchange Continuous
1IV2514IQ,10:38:24,269.80,218,Exchange Continuous
1IV2514IP,10:38:24,269.80,130,Exchange Continuous
1IV2514IO,10:38:24,269.80,131,Exchange Continuous
1IV2514IN,10:38:24,269.80,99,Exchange Continuous
1IV2514IM,10:38:24,269.80,479,Exchange Continuous
1IV2514IL,10:38:24,269.80,275,Exchange Continuous
1IV2514IK,10:38:24,269.80,123,Exchange Continuous
1IV2514IJ,10:38:24,269.85,496,Exchange Continuous
1IV2514II,10:38:24,269.85,128,Exchange Continuous
1IV2514IH,10:38:24,269.85,277,Exchange Continuous
1IV2514IG,10:38:24,269.85,2 466,Exchange Continuous
1IV2514IF,10:38:24,269.85,78,Exchange Continuous
1IV2514IE,10:38:24,269.85,337,Exchange Continuous
